"FIPS","Admin2","Province_State","Country_Region","Last_Update","Lat","Long_","Confirmed","Deaths","Recovered","Active","Combined_Key","Incidence_Rate","Case.Fatality_Ratio"
42103,"Pike","Pennsylvania","US","2020-09-09",41.33155042,-75.03208106,547,21,0,526,"Pike, Pennsylvania, US",980.128653084628,3.83912248628885
42105,"Potter","Pennsylvania","US","2020-09-09",41.74471626,-77.89559864,25,0,0,25,"Potter, Pennsylvania, US",151.27677598935,0
42107,"Schuylkill","Pennsylvania","US","2020-09-09",40.70497338,-76.2150785,1019,51,0,968,"Schuylkill, Pennsylvania, US",720.859655204126,5.00490677134446
42109,"Snyder","Pennsylvania","US","2020-09-09",40.77129231,-77.06840691,186,3,0,183,"Snyder, Pennsylvania, US",460.715347270385,1.61290322580645
42111,"Somerset","Pennsylvania","US","2020-09-09",39.97172723,-79.02699593,183,3,0,180,"Somerset, Pennsylvania, US",249.159257696026,1.63934426229508
42113,"Sullivan","Pennsylvania","US","2020-09-09",41.44634738,-76.51246591,10,0,0,10,"Sullivan, Pennsylvania, US",164.853280580284,0
42115,"Susquehanna","Pennsylvania","US","2020-09-09",41.82147784,-75.80071959,281,28,0,253,"Susquehanna, Pennsylvania, US",696.786351914303,9.9644128113879
42117,"Tioga","Pennsylvania","US","2020-09-09",41.77255149,-77.25433032,50,3,0,47,"Tioga, Pennsylvania, US",123.180015274322,6
90042,"Unassigned","Pennsylvania","US","2020-09-09",NA,NA,0,0,0,0,"Unassigned, Pennsylvania, US",NA,NA
42119,"Union","Pennsylvania","US","2020-09-09",40.96188846,-77.05996014,414,6,0,408,"Union, Pennsylvania, US",921.576920508426,1.44927536231884
42121,"Venango","Pennsylvania","US","2020-09-09",41.40323442,-79.75845449,74,1,0,73,"Venango, Pennsylvania, US",146.048788189785,1.35135135135135
42123,"Warren","Pennsylvania","US","2020-09-09",41.81304978,-79.26969577,37,1,0,36,"Warren, Pennsylvania, US",94.4094307366487,2.7027027027027
42125,"Washington","Pennsylvania","US","2020-09-09",40.19208869,-80.24582867,1150,28,0,1122,"Washington, Pennsylvania, US",555.918110845237,2.43478260869565
42127,"Wayne","Pennsylvania","US","2020-09-09",41.64938475,-75.29956506,195,10,0,185,"Wayne, Pennsylvania, US",379.665504955122,5.12820512820513
42129,"Westmoreland","Pennsylvania","US","2020-09-09",40.3137798,-79.46615476,1907,49,0,1858,"Westmoreland, Pennsylvania, US",546.576516413059,2.56948085998951
42131,"Wyoming","Pennsylvania","US","2020-09-09",41.51955538,-76.01074915,70,8,0,62,"Wyoming, Pennsylvania, US",261.252519220721,11.4285714285714
42133,"York","Pennsylvania","US","2020-09-09",39.9210089,-76.73040131,3832,132,0,3700,"York, Pennsylvania, US",853.34188456725,3.4446764091858
44001,"Bristol","Rhode Island","US","2020-09-09",41.71018079,-71.28652315,358,0,0,358,"Bristol, Rhode Island, US",738.464077229316,0
44003,"Kent","Rhode Island","US","2020-09-09",41.67106337,-71.57641596,1706,0,0,1706,"Kent, Rhode Island, US",1038.39505271103,0
44005,"Newport","Rhode Island","US","2020-09-09",41.5642026,-71.26569799,457,0,0,457,"Newport, Rhode Island, US",556.760312857874,0
44007,"Providence","Rhode Island","US","2020-09-09",41.87064746,-71.57753536,17107,0,0,17107,"Providence, Rhode Island, US",2677.44091302504,0
90044,"Unassigned","Rhode Island","US","2020-09-09",NA,NA,2242,1059,0,1183,"Unassigned, Rhode Island, US",NA,47.2346119536128
44009,"Washington","Rhode Island","US","2020-09-09",41.45961631,-71.61435303,722,0,0,722,"Washington, Rhode Island, US",574.946049037642,0
51001,"Accomack","Virginia","US","2020-09-09",37.76707161,-75.63234615,1154,19,0,1135,"Accomack, Virginia, US",3570.98650823122,1.64644714038128
51003,"Albemarle","Virginia","US","2020-09-09",38.02080697,-78.55481085,1096,19,0,1077,"Albemarle, Virginia, US",1002.46958748742,1.73357664233577
51510,"Alexandria","Virginia","US","2020-09-09",38.814003,-77.08183073,3527,62,0,3465,"Alexandria, Virginia, US",2212.28391499611,1.75786787638219
51005,"Alleghany","Virginia","US","2020-09-09",37.78636074,-80.00222498,71,4,0,67,"Alleghany, Virginia, US",477.792732166891,5.63380281690141
51007,"Amelia","Virginia","US","2020-09-09",37.34081025,-77.98584649,110,3,0,107,"Amelia, Virginia, US",836.820083682008,2.72727272727273
51009,"Amherst","Virginia","US","2020-09-09",37.60308293,-79.14548696,325,1,0,324,"Amherst, Virginia, US",1028.31830406581,0.307692307692308
51011,"Appomattox","Virginia","US","2020-09-09",37.37569884,-78.81340003,183,1,0,182,"Appomattox, Virginia, US",1150.14769656213,0.546448087431694
51013,"Arlington","Virginia","US","2020-09-09",38.8767675,-77.10139853,3656,143,0,3513,"Arlington, Virginia, US",1543.64513050895,3.91137855579869
51015,"Augusta","Virginia","US","2020-09-09",38.16404586,-79.12461614,387,4,0,383,"Augusta, Virginia, US",512.189311522274,1.03359173126615
51017,"Bath","Virginia","US","2020-09-09",38.05852573,-79.73912095,4,0,0,4,"Bath, Virginia, US",96.455268869062,0
51019,"Bedford","Virginia","US","2020-09-09",37.3080028,-79.5281964,616,9,0,607,"Bedford, Virginia, US",779.776447206856,1.46103896103896
51021,"Bland","Virginia","US","2020-09-09",37.13128068,-81.13599391,62,1,0,61,"Bland, Virginia, US",987.261146496815,1.61290322580645
51023,"Botetourt","Virginia","US","2020-09-09",37.55531756,-79.80982182,266,10,0,256,"Botetourt, Virginia, US",795.954397199198,3.7593984962406
51520,"Bristol","Virginia","US","2020-09-09",36.6163024,-82.16359122,146,2,0,144,"Bristol, Virginia, US",871.017778308078,1.36986301369863
51025,"Brunswick","Virginia","US","2020-09-09",36.76366949,-77.8593436,317,2,0,315,"Brunswick, Virginia, US",1953.05280019715,0.630914826498423
51027,"Buchanan","Virginia","US","2020-09-09",37.26818323,-82.03749726,100,2,0,98,"Buchanan, Virginia, US",476.099790516092,2
51029,"Buckingham","Virginia","US","2020-09-09",37.57242268,-78.52518834,656,8,0,648,"Buckingham, Virginia, US",3825.51901096338,1.21951219512195
51530,"Buena Vista","Virginia","US","2020-09-09",37.73484642,-79.35296097,76,1,0,75,"Buena Vista, Virginia, US",1173.20160543378,1.31578947368421
51031,"Campbell","Virginia","US","2020-09-09",37.20553386,-79.09678609,355,3,0,352,"Campbell, Virginia, US",646.806960007288,0.845070422535211
51033,"Caroline","Virginia","US","2020-09-09",38.02679129,-77.34901405,285,5,0,280,"Caroline, Virginia, US",927.583401139138,1.75438596491228
51035,"Carroll","Virginia","US","2020-09-09",36.73066666,-80.73455942,446,19,0,427,"Carroll, Virginia, US",1497.0964385217,4.26008968609866
51036,"Charles City","Virginia","US","2020-09-09",37.35358063,-77.05634116,70,5,0,65,"Charles City, Virginia, US",1005.31380152233,7.14285714285714
51037,"Charlotte","Virginia","US","2020-09-09",37.01909701,-78.66314092,86,0,0,86,"Charlotte, Virginia, US",723.905723905724,0
51540,"Charlottesville","Virginia","US","2020-09-09",38.03527919,-78.48569588,797,23,0,774,"Charlottesville, Virginia, US",1686.20149790547,2.88582183186951
51550,"Chesapeake","Virginia","US","2020-09-09",36.67670048,-76.30545744,3962,50,0,3912,"Chesapeake, Virginia, US",1618.23268732003,1.26198889449773
51041,"Chesterfield","Virginia","US","2020-09-09",37.37373208,-77.5868014,5307,83,0,5224,"Chesterfield, Virginia, US",1504.24317322464,1.5639721123045
51043,"Clarke","Virginia","US","2020-09-09",39.11271747,-77.99199425,86,0,0,86,"Clarke, Virginia, US",588.275531842123,0
51570,"Colonial Heights","Virginia","US","2020-09-09",37.26420587,-77.39609676,232,23,0,209,"Colonial Heights, Virginia, US",1335.636154289,9.91379310344828
51580,"Covington","Virginia","US","2020-09-09",37.7824656,-79.98631446,29,0,0,29,"Covington, Virginia, US",523.654749006862,0
51045,"Craig","Virginia","US","2020-09-09",37.48133648,-80.21072274,23,0,0,23,"Craig, Virginia, US",448.25570064315,0
51047,"Culpeper","Virginia","US","2020-09-09",38.48199985,-77.9563087,1141,14,0,1127,"Culpeper, Virginia, US",2168.99534264804,1.22699386503067
51049,"Cumberland","Virginia","US","2020-09-09",37.51328851,-78.24398086,102,0,0,102,"Cumberland, Virginia, US",1026.98348771647,0
51590,"Danville","Virginia","US","2020-09-09",36.58022376,-79.40395668,688,17,0,671,"Danville, Virginia, US",1718.1100789132,2.47093023255814
51051,"Dickenson","Virginia","US","2020-09-09",37.12560977,-82.35124171,71,1,0,70,"Dickenson, Virginia, US",495.879312753178,1.40845070422535
51053,"Dinwiddie","Virginia","US","2020-09-09",37.07544585,-77.63451754,322,8,0,314,"Dinwiddie, Virginia, US",1128.08295964126,2.48447204968944
51595,"Emporia","Virginia","US","2020-09-09",36.69455571,-77.53406129,241,19,0,222,"Emporia, Virginia, US",4508.04339693229,7.88381742738589
51057,"Essex","Virginia","US","2020-09-09",37.93357639,-76.94230311,147,2,0,145,"Essex, Virginia, US",1342.09805532731,1.36054421768707
51059,"Fairfax","Virginia","US","2020-09-09",38.83677558,-77.27565836,19135,563,0,18572,"Fairfax, Virginia, US",1667.49162550587,2.94225241703684
51600,"Fairfax City","Virginia","US","2020-09-09",38.85157547,-77.2977964,125,7,0,118,"Fairfax City, Virginia, US",520.421333111287,5.6
51610,"Falls Church","Virginia","US","2020-09-09",38.88485255,-77.17560759,66,7,0,59,"Falls Church, Virginia, US",451.529041526989,10.6060606060606
51061,"Fauquier","Virginia","US","2020-09-09",38.73564842,-77.80647472,814,18,0,796,"Fauquier, Virginia, US",1142.90528207576,2.21130221130221
51063,"Floyd","Virginia","US","2020-09-09",36.9302126,-80.36738849,158,2,0,156,"Floyd, Virginia, US",1003.2383008445,1.26582278481013
51065,"Fluvanna","Virginia","US","2020-09-09",37.84157909,-78.27715475,236,9,0,227,"Fluvanna, Virginia, US",865.419875320865,3.8135593220339
51067,"Franklin","Virginia","US","2020-09-09",36.99536167,-79.88023649,194,1,0,193,"Franklin, Virginia, US",346.168944720031,0.515463917525773
51620,"Franklin City","Virginia","US","2020-09-09",36.6831435,-76.93859681,340,7,0,333,"Franklin City, Virginia, US",4267.60386594703,2.05882352941176
51069,"Frederick","Virginia","US","2020-09-09",39.20172582,-78.25974949,793,11,0,782,"Frederick, Virginia, US",887.88866122513,1.38713745271122
51630,"Fredericksburg","Virginia","US","2020-09-09",38.2977863,-77.4922454,497,4,0,493,"Fredericksburg, Virginia, US",1711.66827386692,0.804828973843058
51640,"Galax","Virginia","US","2020-09-09",36.66601852,-80.91703124,403,28,0,375,"Galax, Virginia, US",6349.45643611155,6.94789081885856
51071,"Giles","Virginia","US","2020-09-09",37.31234791,-80.70636931,61,0,0,61,"Giles, Virginia, US",364.832535885167,0
51073,"Gloucester","Virginia","US","2020-09-09",37.40809042,-76.53524337,210,2,0,208,"Gloucester, Virginia, US",562.279104637464,0.952380952380952
51075,"Goochland","Virginia","US","2020-09-09",37.71714806,-77.90381514,229,7,0,222,"Goochland, Virginia, US",964.088746684629,3.05676855895197
51077,"Grayson","Virginia","US","2020-09-09",36.65677234,-81.23215889,265,8,0,257,"Grayson, Virginia, US",1704.18006430868,3.0188679245283
51079,"Greene","Virginia","US","2020-09-09",38.29545894,-78.46525378,204,3,0,201,"Greene, Virginia, US",1029.31530349664,1.47058823529412
51081,"Greensville","Virginia","US","2020-09-09",36.67878901,-77.56351439,724,11,0,713,"Greensville, Virginia, US",6386.73253352152,1.51933701657459
51083,"Halifax","Virginia","US","2020-09-09",36.76654925,-78.93512622,243,4,0,239,"Halifax, Virginia, US",716.581640175754,1.64609053497942
51650,"Hampton","Virginia","US","2020-09-09",37.03513786,-76.35879121,1651,16,0,1635,"Hampton, Virginia, US",1227.41803583377,0.969109630526953
51085,"Hanover","Virginia","US","2020-09-09",37.7583355,-77.49464673,890,35,0,855,"Hanover, Virginia, US",825.863444871295,3.93258426966292
51660,"Harrisonburg","Virginia","US","2020-09-09",38.43542574,-78.87536254,1936,33,0,1903,"Harrisonburg, Virginia, US",3651.72778029274,1.70454545454545
51087,"Henrico","Virginia","US","2020-09-09",37.53460572,-77.39326555,4844,194,0,4650,"Henrico, Virginia, US",1464.2492246492,4.00495458298927
51089,"Henry","Virginia","US","2020-09-09",36.68542395,-79.87634026,915,16,0,899,"Henry, Virginia, US",1809.83840022153,1.74863387978142
51091,"Highland","Virginia","US","2020-09-09",38.35799465,-79.56124594,6,0,0,6,"Highland, Virginia, US",273.972602739726,0
51670,"Hopewell","Virginia","US","2020-09-09",37.29186313,-77.29754684,359,5,0,354,"Hopewell, Virginia, US",1593.50170890852,1.39275766016713
51093,"Isle of Wight","Virginia","US","2020-09-09",36.90579348,-76.70842863,617,11,0,606,"Isle of Wight, Virginia, US",1662.66943329112,1.78282009724473
51095,"James City","Virginia","US","2020-09-09",37.31156958,-76.76950618,774,18,0,756,"James City, Virginia, US",1011.460606615,2.32558139534884
51099,"King George","Virginia","US","2020-09-09",38.26818502,-77.15852768,212,4,0,208,"King George, Virginia, US",789.983604113877,1.88679245283019
51101,"King William","Virginia","US","2020-09-09",37.70965316,-77.09384941,125,2,0,123,"King William, Virginia, US",728.947982271985,1.6
51097,"King and Queen","Virginia","US","2020-09-09",37.71044922,-76.88689628,59,1,0,58,"King and Queen, Virginia, US",839.857651245552,1.69491525423729
51103,"Lancaster","Virginia","US","2020-09-09",37.71889653,-76.46400482,83,0,0,83,"Lancaster, Virginia, US",782.797321512779,0
51105,"Lee","Virginia","US","2020-09-09",36.70586667,-83.12606515,232,4,0,228,"Lee, Virginia, US",990.479443282244,1.72413793103448
51678,"Lexington","Virginia","US","2020-09-09",37.78258621,-79.44262866,44,1,0,43,"Lexington, Virginia, US",590.92130002686,2.27272727272727
51107,"Loudoun","Virginia","US","2020-09-09",39.08990083,-77.63481877,6263,118,0,6145,"Loudoun, Virginia, US",1514.49201766222,1.88408111128852
51109,"Louisa","Virginia","US","2020-09-09",37.97850256,-77.96274807,265,3,0,262,"Louisa, Virginia, US",704.955973504296,1.13207547169811
51111,"Lunenburg","Virginia","US","2020-09-09",36.94618528,-78.24133319,100,2,0,98,"Lunenburg, Virginia, US",819.940964250574,2
51680,"Lynchburg","Virginia","US","2020-09-09",37.40021399,-79.19888138,1092,5,0,1087,"Lynchburg, Virginia, US",1328.98451952098,0.457875457875458
51113,"Madison","Virginia","US","2020-09-09",38.41531222,-78.28220331,95,2,0,93,"Madison, Virginia, US",716.386396199382,2.10526315789474
51683,"Manassas","Virginia","US","2020-09-09",38.7464321,-77.48509905,1836,24,0,1812,"Manassas, Virginia, US",4468.78422782037,1.30718954248366
51685,"Manassas Park","Virginia","US","2020-09-09",38.77058531,-77.44399307,582,7,0,575,"Manassas Park, Virginia, US",3329.90044627532,1.20274914089347
51690,"Martinsville","Virginia","US","2020-09-09",36.68212094,-79.86352771,346,6,0,340,"Martinsville, Virginia, US",2756.09367532261,1.73410404624277
51115,"Mathews","Virginia","US","2020-09-09",37.44164146,-76.34098896,23,0,0,23,"Mathews, Virginia, US",260.357708852162,0
51117,"Mecklenburg","Virginia","US","2020-09-09",36.67882005,-78.36131056,601,33,0,568,"Mecklenburg, Virginia, US",1964.88704351522,5.49084858569052
51119,"Middlesex","Virginia","US","2020-09-09",37.63191998,-76.55064617,62,1,0,61,"Middlesex, Virginia, US",585.900585900586,1.61290322580645
51121,"Montgomery","Virginia","US","2020-09-09",37.17746986,-80.37868691,1015,4,0,1011,"Montgomery, Virginia, US",1030.09083066931,0.394088669950739
51125,"Nelson","Virginia","US","2020-09-09",37.78790447,-78.88498513,90,0,0,90,"Nelson, Virginia, US",602.813127930342,0
51127,"New Kent","Virginia","US","2020-09-09",37.50694406,-76.99828634,160,1,0,159,"New Kent, Virginia, US",692.910657832056,0.625
51700,"Newport News","Virginia","US","2020-09-09",37.08166899,-76.51754109,2499,28,0,2471,"Newport News, Virginia, US",1394.33672757707,1.12044817927171
51710,"Norfolk","Virginia","US","2020-09-09",36.89934014,-76.26420872,4537,60,0,4477,"Norfolk, Virginia, US",1869.06262616276,1.32245977518184
51131,"Northampton","Virginia","US","2020-09-09",37.34062933,-75.87751591,304,29,0,275,"Northampton, Virginia, US",2596.07173356106,9.53947368421053
51133,"Northumberland","Virginia","US","2020-09-09",37.89202088,-76.41949732,101,5,0,96,"Northumberland, Virginia, US",835.0558081852,4.95049504950495
51720,"Norton","Virginia","US","2020-09-09",36.93357076,-82.62750411,31,0,0,31,"Norton, Virginia, US",778.698819392113,0
51135,"Nottoway","Virginia","US","2020-09-09",37.1435975,-78.05065922,208,15,0,193,"Nottoway, Virginia, US",1365.54621848739,7.21153846153846
51137,"Orange","Virginia","US","2020-09-09",38.24530219,-78.015604,273,4,0,269,"Orange, Virginia, US",736.822218023805,1.46520146520147
51139,"Page","Virginia","US","2020-09-09",38.61807452,-78.48797204,366,27,0,339,"Page, Virginia, US",1531.25261484395,7.37704918032787
51141,"Patrick","Virginia","US","2020-09-09",36.6801638,-80.2865648,245,13,0,232,"Patrick, Virginia, US",1391.41299409359,5.30612244897959
51730,"Petersburg","Virginia","US","2020-09-09",37.20530399,-77.39368102,665,23,0,642,"Petersburg, Virginia, US",2121.48280482358,3.45864661654135
51143,"Pittsylvania","Virginia","US","2020-09-09",36.81980341,-79.39731264,867,6,0,861,"Pittsylvania, Virginia, US",1436.52450541803,0.692041522491349
51735,"Poquoson","Virginia","US","2020-09-09",37.14259351,-76.35798148,74,1,0,73,"Poquoson, Virginia, US",603.047836362155,1.35135135135135
51740,"Portsmouth","Virginia","US","2020-09-09",36.85914825,-76.35971629,2309,43,0,2266,"Portsmouth, Virginia, US",2446.02639886438,1.86227804244262
51145,"Powhatan","Virginia","US","2020-09-09",37.55016038,-77.91267882,196,4,0,192,"Powhatan, Virginia, US",661.000944287063,2.04081632653061
51147,"Prince Edward","Virginia","US","2020-09-09",37.22554789,-78.43597949,516,12,0,504,"Prince Edward, Virginia, US",2262.95938952723,2.32558139534884
51149,"Prince George","Virginia","US","2020-09-09",37.18497668,-77.22922187,626,2,0,624,"Prince George, Virginia, US",1632.20608557349,0.319488817891374
51153,"Prince William","Virginia","US","2020-09-09",38.70916224,-77.48713689,11304,188,0,11116,"Prince William, Virginia, US",2403.39332603357,1.66312809624912
